Id,SalePrice
1568.0,216386.93814230524
1569.0,126174.30635776604
1570.0,100971.52407952957
1571.0,167275.22263241885
1572.0,129913.95277189463
1573.0,164203.1612220183
1574.0,100680.42613946414
1575.0,60954.8433749699
1576.0,159486.9081990095
1577.0,208829.10591118224
1578.0,124265.12685610587
1579.0,132467.52200308302
1580.0,158159.3890736415
1581.0,210270.63857196318
1582.0,89038.36446138285
1583.0,131280.9125310136
1584.0,131190.80511418264
1585.0,150842.66405317467
1586.0,144753.88351443084
1587.0,118282.7403136529
1588.0,140054.6628248631
1589.0,128663.08221143065
1590.0,153455.620966319
1591.0,149532.41173368134
1592.0,118756.01790058613
1593.0,175460.02091243444
1594.0,65427.58562077116
1595.0,119908.9231225038
1596.0,94498.46794689167
1597.0,46738.743916926906
1598.0,135188.16738176765
1599.0,128084.66501262691
1600.0,124235.61405966338
1601.0,123846.70944713522
1602.0,166101.7164523704
1603.0,133292.25864601927
1604.0,234106.74792598747
1605.0,74897.94389094552
1606.0,233901.60516257398
1607.0,126432.25389427505
1608.0,135296.5897154021
1609.0,96609.56290713232
1610.0,160776.40717416583
1611.0,277897.6290732869
1612.0,135923.28066350706
1613.0,241317.74335327186
1614.0,233328.48502867157
1615.0,177615.33839179948
1616.0,153768.74615081307
1617.0,148410.9646277735
1618.0,188439.68524897192
1619.0,154121.73941701278
1620.0,129801.95542869205
1621.0,308870.44769633096
1622.0,222925.19688526914
1623.0,142722.41510692192
1624.0,66673.6141621247
1625.0,107063.22261726856
1626.0,154394.48737400817
1627.0,97239.15672438405
1628.0,133520.54775404558
1629.0,89454.40794916358
1630.0,138575.4176523178
1631.0,122458.83986361977
1632.0,142843.80067019444
1633.0,116475.05898287566
1634.0,234765.9443087806
1635.0,196660.80291815195
1636.0,209523.65254706144
1637.0,199997.7520416784
1638.0,187375.32832313748
1639.0,53682.53022042196
1640.0,124001.07155290945
1641.0,34895.42090611183
1642.0,287094.40023837704
1643.0,238643.41033576708
1644.0,161520.95646396047
1645.0,168863.32410308626
1646.0,196638.15576042002
1647.0,199156.9134200411
1648.0,153305.13363590091
1649.0,131060.0484813652
1650.0,178422.8965153084
1651.0,167995.46513099503
1652.0,129663.25435732398
1653.0,80971.23303216416
1654.0,60578.06944810529
1655.0,79080.78402109398
1656.0,125147.60416140733
1657.0,138177.80701976735
1658.0,194421.76463015564
1659.0,130790.7507597711
1660.0,144572.81201172434
1661.0,278271.5055978135
1662.0,214282.55621538078
1663.0,119328.07516690623
1664.0,171365.595703037
1665.0,188089.11504286109
1666.0,278008.832387574
1667.0,178853.5069055115
1668.0,386369.24639496766
1669.0,275073.3420220753
1670.0,261977.4761166554
1671.0,172002.05352935707
1672.0,179286.60888002208
1673.0,169381.2386868745
1674.0,141563.05205961457
1675.0,193748.32049083943
1676.0,183427.48531075288
1677.0,177599.50900428556
1678.0,240336.83273775224
1679.0,182642.23473801045
1680.0,238204.81587497378
1681.0,231238.23494096939
1682.0,225222.6433392698
1683.0,231368.48384472402
1684.0,149636.9550123536
1685.0,145014.93901061267
1686.0,122295.76763585396
1687.0,127610.52747830888
1688.0,105045.11747696204
1689.0,99696.18401626684
1690.0,97229.63361692615
1691.0,98850.16820776463
1692.0,139711.52387872664
1693.0,133995.75666607497
1694.0,142115.01341136498
1695.0,156615.5752727366
1696.0,146850.1815900635
1697.0,132512.61709563388
1698.0,143943.4892676128
1699.0,408103.79672132246
1700.0,379942.7267340184
1701.0,360235.5261671501
1702.0,488983.76677412586
1703.0,290626.35602766136
1704.0,332032.38691188674
1705.0,357516.8665482779
1706.0,329248.6714523211
1707.0,315926.76238296786
1708.0,333378.96819820395
1709.0,306102.24963615974
1710.0,413135.6412981283
1711.0,315509.95987736015
1712.0,265229.63279057434
1713.0,223883.92616471136
1714.0,228263.87111628382
1715.0,234251.70932783326
1716.0,475177.9083888023
1717.0,379137.1902586892
1718.0,321932.48188621225
1719.0,246403.86114691664
1720.0,327254.33594435174
1721.0,203616.70519550005
1722.0,174574.3107122546
1723.0,174137.23748550517
1724.0,163181.7844970147
1725.0,160786.52302609663
1726.0,186424.1136483699
1727.0,182538.55120513542
1728.0,189727.51022126665
1729.0,174591.7732308153
1730.0,234441.9641148462
1731.0,170229.84281536425
1732.0,175686.5177858118
1733.0,162364.5960577773
1734.0,273292.95188304037
1735.0,172602.56195104076
1736.0,343289.05506203836
1737.0,339614.9839487374
1738.0,277407.28452928364
1739.0,284077.2495145602
1740.0,236564.45359044708
1741.0,241209.9722334668
1742.0,283536.19173269067
1743.0,240330.46873963438
1744.0,156596.72268251935
1745.0,221265.23469007947
1746.0,205334.7581558195
1747.0,259651.3727902365
1748.0,221855.855596344
1749.0,259732.33136351826
1750.0,273694.65306009585
1751.0,264210.2833755454
1752.0,216991.0427423343
1753.0,204452.4517747513
1754.0,179859.39018816454
1755.0,162890.69021537295
1756.0,141565.6608863296
1757.0,218915.37707896577
1758.0,239810.84365669126
1759.0,173747.76287163422
1760.0,135057.20788818132
1761.0,171081.69302578922
1762.0,222732.85523556033
1763.0,237166.44836283615
1764.0,178114.36249281373
1765.0,135128.86275705043
1766.0,169427.05008715205
1767.0,163036.01914255973
1768.0,159766.1454199236
1769.0,108782.06063727848
1770.0,133843.63982731663
1771.0,121017.11556101404
1772.0,121109.79520319449
1773.0,111998.31284474535
1774.0,107189.30246570474
1775.0,300851.0786570953
1776.0,268788.47539322544
1777.0,260520.33873487264
1778.0,231055.29355145432
1779.0,199762.53427088074
1780.0,176802.8140383684
1781.0,170437.2307982687
1782.0,329851.0302506713
1783.0,230422.87203738652
1784.0,212262.70867210953
1785.0,213744.36833817046
1786.0,231231.90149058262
1787.0,136964.00626453152
1788.0,145578.84610146424
1789.0,226075.69615653763
1790.0,114149.29432521109
1791.0,156995.42385429703
1792.0,193752.14681397285
1793.0,169031.22474760888
1794.0,131750.45549135795
1795.0,112968.49222677061
1796.0,135326.62574603362
1797.0,161795.83195105242
1798.0,163729.8922134894
1799.0,152748.76118814852
1800.0,183286.21280714497
1801.0,165240.91264251946
1802.0,98921.46137011284
1803.0,202085.81905766344
1804.0,201617.4292723327
1805.0,245738.59796586633
1806.0,138232.17631175043
1807.0,162504.26317601884
1808.0,156187.33881580643
1809.0,119346.09839170985
1810.0,142395.63442244148
1811.0,103677.2395756673
1812.0,154879.42663884582
1813.0,148501.3412258341
1814.0,126133.08924514428
1815.0,103220.63054639567
1816.0,155144.68008064246
1817.0,146642.0406709956
1818.0,168483.2699333788
1819.0,120725.2752776146
1820.0,80779.76608133037
1821.0,132012.67363323038
1822.0,95847.42516222503
1823.0,116729.81817706442
1824.0,144157.2664408693
1825.0,159533.33238829346
1826.0,50436.5431429781
1827.0,105250.62307875464
1828.0,64700.498570166994
1829.0,202570.77256943192
1830.0,167703.92003439972
1831.0,115440.40051736543
1832.0,165584.84602201963
1833.0,134334.31533346977
1834.0,129705.2490355405
1835.0,131870.52332643
1836.0,123493.5804058616
1837.0,103785.7859550356
1838.0,123720.56532678287
1839.0,128535.80469082342
1840.0,124557.83243861143
1841.0,158539.45862436993
1842.0,133696.5038200738
1843.0,133470.9023059071
1844.0,132480.26678791596
1845.0,146431.0753494664
1846.0,115231.22927540774
1847.0,122300.13078338187
1848.0,137568.05382962432
1849.0,82603.89757256489
1850.0,100770.34462559642
1851.0,136313.5924734315
1852.0,97271.60235600313
1853.0,31364.966858008876
1854.0,102775.45884997817
1855.0,96809.54726085206
1856.0,170660.45459625917
1857.0,116904.1972852922
1858.0,29739.82031145459
1859.0,108170.07769718207
1860.0,141338.9166502012
1861.0,34536.56588724302
1862.0,155392.64811701095
1863.0,150835.88759792317
1864.0,98088.44417460449
1865.0,115702.73833212117
1866.0,151597.81352222804
1867.0,132956.3207394965
1868.0,160302.44995577913
1869.0,161851.79832118144
1870.0,77581.58636085782
1871.0,141734.8081509485
1872.0,134708.48290745448
1873.0,128638.6496545407
1874.0,146841.964049818
1875.0,101697.38222193252
1876.0,126515.90842721425
1877.0,89697.09395810775
1878.0,148262.53876867844
1879.0,134492.19963058317
1880.0,82737.44214496342
1881.0,141429.53567007324
1882.0,131479.12024271768
1883.0,148769.0218906249
1884.0,154176.04760664282
1885.0,160979.68929185765
1886.0,27525.202824514825
1887.0,97359.93901605252
1888.0,124182.16759199789
1889.0,151867.75176243437
1890.0,95042.3543428299
1891.0,116442.6369056981
1892.0,171575.59624972846
1893.0,151208.6945240465
1894.0,214045.05289186863
1895.0,108591.92555675888
1896.0,137738.8010159782
1897.0,100643.36227883352
1898.0,149715.67505165283
1899.0,99561.02279422525
1900.0,273757.9552554763
1901.0,271554.856532271
1902.0,271575.6723271534
1903.0,322575.46295411605
1904.0,279005.47650517104
1905.0,218259.1842364748
1906.0,287635.0018920158
1907.0,215836.8865049905
1908.0,231719.34106123867
1909.0,231520.92427877244
1910.0,178028.3623921317
1911.0,260304.52108766977
1912.0,132164.80707267532
1913.0,198971.90032709623
1914.0,200032.84541501012
1915.0,212767.0531767304
1916.0,189319.27290515834
1917.0,148540.95531729376
1918.0,133990.79248841526
1919.0,252798.6425865814
1920.0,247058.07285934035
1921.0,179641.98340046685
1922.0,197784.30178920692
1923.0,240809.36457804544
1924.0,278158.1536842119
1925.0,232304.79559301445
1926.0,276157.0639711693
1927.0,164754.32621978642
1928.0,100870.10703963088
1929.0,80549.56061463011
1930.0,111894.7527325931
1931.0,126513.51829538494
1932.0,112735.24542689323
1933.0,145673.62699195417
1934.0,114452.58150308346
1935.0,122124.06293079164
1936.0,115670.82700389018
1937.0,159183.18214382092
1938.0,157616.31190030696
1939.0,193681.085234927
1940.0,180107.3744069282
1941.0,214140.87828046596
1942.0,154678.50946221687
1943.0,204977.16909754695
1944.0,152845.9831430167
1945.0,250276.0622593523
1946.0,113098.85655562207
1947.0,131617.8123073834
1948.0,124824.66374072293
1949.0,230844.2154084635
1950.0,308107.3463064381
1951.0,161593.77490145015
1952.0,40462.205186360516
1953.0,308706.7485949178
1954.0,47232.484594044276
1955.0,252875.8431951846
1956.0,140817.59641687013
1957.0,172187.43313920684
1958.0,166403.18233009567
1959.0,352717.90914843744
1960.0,305735.00000699563
1961.0,239862.7416275316
1962.0,232770.76707802666
1963.0,215607.76426191255
1964.0,353422.76038882183
1965.0,130740.96407717979
1966.0,171770.8242111532
1967.0,135516.17390799662
1968.0,119678.49024305446
1969.0,139509.7327159322
1970.0,118612.11473606108
1971.0,195404.2049221634
1972.0,182243.41728433967
1973.0,166912.45170445926
1974.0,200466.95945020486
1975.0,170659.61223541107
1976.0,158449.35687433975
1977.0,279632.22126365174
1978.0,204771.84849784104
1979.0,166319.37211837946
1980.0,158915.54058391135
1981.0,236607.6138708298
1982.0,336391.45776376827
1983.0,373924.27931833826
1984.0,152346.09538913518
1985.0,78210.48632567143
1986.0,176140.78800227726
1987.0,216465.15503617097
1988.0,192206.25084939227
1989.0,256146.20231256168
1990.0,221260.73188791238
1991.0,174102.99405956455
1992.0,183166.6887001642
1993.0,122463.12400895823
1994.0,271567.617962637
1995.0,158700.40248375107
1996.0,250896.18728937628
1997.0,126093.37727357028
1998.0,85915.69154000748
1999.0,112831.36309138266
2000.0,100115.72131404234
2001.0,111548.20102278888
2002.0,100296.38357945438
2003.0,131510.8022002848
2004.0,142218.76528222207
2005.0,326811.20010311296
2006.0,404314.6315457714
2007.0,373075.89119655965
2008.0,394584.79890662525
2009.0,435117.111934538
2010.0,384250.9738939437
2011.0,300620.41965724435
2012.0,323259.6264529615
2013.0,489039.5348015339
2014.0,309883.6357874945
2015.0,381008.13152763294
2016.0,346651.18419431243
2017.0,317823.97632474964
2018.0,216425.8177165701
2019.0,337554.87992749456
2020.0,248119.58815213805
2021.0,224020.95509807533
2022.0,184663.1222834671
2023.0,224348.76907328097
2024.0,205897.1190681765
2025.0,210562.22717469605
2026.0,167931.7966403924
2027.0,189012.05711465748
2028.0,211556.51377587253
2029.0,251080.54921798361
2030.0,232738.49483670713
2031.0,165840.79065149976
2032.0,237683.90922500007
2033.0,184486.54808342038
2034.0,294490.87558525195
2035.0,275752.7935200799
2036.0,351411.81075116014
2037.0,287489.21015318483
2038.0,329513.8837050684
2039.0,271575.65871276334
2040.0,246410.09960601525
2041.0,245756.72574641835
2042.0,303347.3228430301
2043.0,228325.43321179226
2044.0,222065.57515182253
2045.0,259016.4705429799
2046.0,254128.6238539596
2047.0,187978.04498173296
2048.0,197357.43285975046
2049.0,152695.96825853502
2050.0,172967.5399031164
2051.0,174493.87563072704
2052.0,179756.6810711464
2053.0,220072.10071949195
2054.0,185815.22568924818
2055.0,198484.7807161603
2056.0,114933.6117211706
2057.0,134141.26513694366
2058.0,107548.73177386727
2059.0,98827.30206267023
2060.0,212907.18514362816
2061.0,136194.62392511778
2062.0,292775.3209092645
2063.0,364722.76058284054
2064.0,165375.09127556393
2065.0,143389.5534640695
2066.0,154383.47818443459
2067.0,166540.34964955552
2068.0,262758.6697888314
2069.0,232225.67276848014
2070.0,228661.30832233466
2071.0,241908.95002679154
2072.0,169079.88078217767
2073.0,240726.9580375282
2074.0,193932.0568000814
2075.0,212381.93582123285
2076.0,283246.3571238457
2077.0,235021.68349941028
2078.0,333799.449746897
2079.0,280959.4837163086
2080.0,210617.2185844467
2081.0,175512.25507943053
2082.0,153990.84372583404
2083.0,197086.54556485312
2084.0,143505.14635737613
2085.0,142659.41546765715
2086.0,127012.40015693335
2087.0,120052.07052413654
2088.0,159008.6268211878
2089.0,101081.84171293257
2090.0,99430.81802508561
2091.0,129946.83247085474
2092.0,81924.43919701735
2093.0,166484.246572759
2094.0,122549.32500088308
2095.0,104010.09217500174
2096.0,209053.48556015128
2097.0,124659.02548323339
2098.0,183426.11998574995
2099.0,180097.7470133938
2100.0,118103.28426379105
2101.0,100004.20468874136
2102.0,142606.44418069674
2103.0,104022.6426346763
2104.0,169443.56918351538
2105.0,91299.84806367848
2106.0,142719.25196230412
2107.0,103563.19076669216
2108.0,105879.18219982833
2109.0,90857.56853190111
2110.0,134595.7016127673
2111.0,126689.01369344862
2112.0,172653.83842708496
2113.0,158116.9333176366
2114.0,119528.92050528666
2115.0,158695.13941858336
2116.0,128841.99597305432
2117.0,127202.19198506558
2118.0,123266.578480931
2119.0,118702.09982148418
2120.0,141437.8719052025
2121.0,145303.95150373597
2122.0,107123.9103398784
2123.0,109577.50296024652
2124.0,121270.0734312553
2125.0,120238.09305398632
2126.0,120434.41745050531
2127.0,67512.53031187365
2128.0,118202.36755622225
2129.0,100856.88037775364
2130.0,127831.30154644186
2131.0,145036.69844124978
2132.0,122601.19461857574
2133.0,162015.25448714336
2134.0,93430.10423321743
2135.0,85068.25664981594
2136.0,145957.87011732487
2137.0,34851.85084465239
2138.0,36415.12121219654
2139.0,121317.32532811444
2140.0,129967.09709462663
2141.0,86873.9233855987
2142.0,125248.45113109425
2143.0,131414.48543500667
2144.0,41581.67925489321
2145.0,189550.95776668284
2146.0,117799.86675978871
2147.0,114100.1787866787
2148.0,135174.26384973107
2149.0,159667.03105243295
2150.0,142251.1530489358
2151.0,119280.10374231357
2152.0,117748.50015056552
2153.0,170957.67752032122
2154.0,136756.7032457143
2155.0,156480.18749415502
2156.0,118304.72318580607
2157.0,122576.68380707316
2158.0,107009.73929798417
2159.0,120961.09496990265
2160.0,117205.87411966827
2161.0,82000.53350221645
2162.0,175480.84926786786
2163.0,128613.41429433413
2164.0,153455.952603776
2165.0,152805.8263685517
2166.0,144068.43325505592
2167.0,64744.44576902408
2168.0,140773.98582915962
2169.0,132057.72787948418
2170.0,126975.02257676981
2171.0,130621.18450804986
2172.0,110680.69858805416
2173.0,103574.50828458229
2174.0,58690.06668784493
2175.0,114392.79841616796
2176.0,130541.9678350999
2177.0,142384.3961853045
2178.0,133567.43515279517
2179.0,152293.69688890036
2180.0,120906.54187473608
2181.0,154509.40967878047
2182.0,132664.23661036743
2183.0,144343.62523885164
2184.0,196713.8151030233
2185.0,116560.36347401142
2186.0,113150.38386192173
2187.0,132833.91619879333
2188.0,224838.68976393668
2189.0,128632.64216506993
2190.0,187909.45366245275
2191.0,200883.03309966903
2192.0,110326.08639064105
2193.0,145305.6271388298
2194.0,280759.9975259965
2195.0,236174.95735020842
2196.0,236002.84717793204
2197.0,231953.47382846568
2198.0,190719.7051943997
2199.0,230446.98074902594
2200.0,364687.15642133914
2201.0,321485.55424665567
2202.0,246454.9159562965
2203.0,185783.78432653984
2204.0,150186.39583906438
2205.0,224485.17430255003
2206.0,195570.39590910496
2207.0,190249.1427309257
2208.0,210660.6283113663
2209.0,145078.26801520865
2210.0,137737.85658727307
2211.0,163456.63363783062
2212.0,225792.43591310456
2213.0,278066.97221937217
2214.0,297249.45845093345
2215.0,242130.27584126964
2216.0,226168.19302928168
2217.0,122730.06124020368
2218.0,225199.28798612487
2219.0,185940.2237770101
2220.0,210448.79859785456
2221.0,188428.20198656106
2222.0,122270.85508755781
2223.0,103704.5572081171
2224.0,164871.0237902361
2225.0,145932.281865926
2226.0,164879.3551444942
2227.0,296409.86160542537
2228.0,87400.73406340787
2229.0,74650.9107686847
2230.0,85318.00770615367
2231.0,103686.90773684811
2232.0,92963.47433755733
2233.0,106239.96063601458
2234.0,94667.78408643324
2235.0,108003.15794437937
2236.0,174359.9950755774
2237.0,168201.10781612014
2238.0,145539.38200598722
2239.0,142005.39386023348
2240.0,195870.2887023352
2241.0,150559.34983985452
2242.0,188869.59581509326
2243.0,136274.32552316738
2244.0,186677.27499146154
2245.0,230953.34272459056
2246.0,255895.0796032031
2247.0,260658.76906262245
2248.0,123705.52081970591
2249.0,114427.33923726622
2250.0,118192.40976820141
2251.0,95842.51401723642
2252.0,127169.73989981972
2253.0,102437.7496953765
2254.0,166583.82302061748
2255.0,93163.33616750222
2256.0,73876.55227712635
2257.0,64241.87444046326
2258.0,17153.012273890898
2259.0,308154.6437716
2260.0,278185.45506724995
2261.0,277218.6391175338
2262.0,206773.20682213223
2263.0,100242.67814258998
2264.0,196401.73179848213
2265.0,205864.99559970712
2266.0,271223.26477727527
2267.0,278483.012007901
2268.0,158894.65548946988
2269.0,230353.11823730543
2270.0,186460.0927493153
2271.0,200439.5917674345
2272.0,250204.61247940967
2273.0,213568.42173033953
2274.0,277922.98603389086
2275.0,318723.6674632435
2276.0,189909.66003312403
2277.0,125942.97448975919
2278.0,134342.32644807547
2279.0,153618.99450104218
2280.0,137598.3225959721
2281.0,123102.39153578039
2282.0,107433.18985087378
2283.0,110035.45997690596
2284.0,132445.83082097722
2285.0,121599.7902332875
2286.0,125280.22737662727
2287.0,115850.96705355495
2288.0,123472.75188319758
2289.0,95819.33462793333
2290.0,207103.87561666453
2291.0,162135.08065875992
2292.0,178658.3889883007
2293.0,191029.0277272379
2294.0,163428.96742458316
2295.0,205962.42448199168
2296.0,143820.13564148685
2297.0,167438.45183380553
2298.0,142392.75780818053
2299.0,219069.80667688744
2300.0,255495.66236299556
2301.0,356846.1601008228
2302.0,459740.2474403898
2303.0,152893.87261030776
2304.0,301704.9710168238
2305.0,409673.1939440947
2306.0,436027.88147701183
2307.0,139617.63684846926
2308.0,178094.74718277482
2309.0,215990.41090755118
2310.0,173945.7156502083
2311.0,146866.9100249908
2312.0,182293.9771790239
2313.0,174794.5973136942
2314.0,191789.60685400898
2315.0,182077.62325381814
2316.0,149202.08941005403
2317.0,92918.45416698977
2318.0,102131.43916012207
2319.0,145170.89398057293
2320.0,168179.846245592
2321.0,111299.68828319665
2322.0,93002.69992992235
2323.0,160455.81699720165
2324.0,118013.24351486284
2325.0,354568.79766164813
2326.0,306127.9516153885
2327.0,385680.7311932654
2328.0,423677.5003553685
2329.0,352358.49342970364
2330.0,398191.8411310087
2331.0,438973.20707787573
2332.0,377939.457022578
2333.0,474925.02130401134
2334.0,319065.2807547939
2335.0,342834.10086422646
2336.0,340384.0197521746
2337.0,360467.9988656277
2338.0,346734.6899800184
2339.0,325817.44371378375
2340.0,280113.97575627593
2341.0,266859.3174779299
2342.0,280579.5705643473
2343.0,237348.18422718998
2344.0,223716.70388876647
2345.0,222831.1645071134
2346.0,238968.98114605248
2347.0,274234.5998669942
2348.0,243708.85972979013
2349.0,225119.53196395887
2350.0,187300.0428816867
2351.0,166035.03894246835
2352.0,188955.84878657898
2353.0,179756.97533683432
2354.0,201203.08107423875
2355.0,200984.7168180463
2356.0,190175.16399758635
2357.0,188061.1962082251
2358.0,184437.63695480023
2359.0,236707.9260388431
2360.0,214102.79627330787
2361.0,192499.9447907023
2362.0,169504.37142741587
2363.0,219190.5758065069
2364.0,166666.19940266013
2365.0,199185.29565331154
2366.0,217745.48758790502
2367.0,179670.1221165359
2368.0,170466.4747302155
2369.0,357311.53546552826
2370.0,380192.8170689824
2371.0,328831.68814994534
2372.0,279831.0964985243
2373.0,277571.71414225455
2374.0,327327.24494224926
2375.0,217923.73787709186
2376.0,281187.86448332993
2377.0,220633.94805134414
2378.0,393801.094462479
2379.0,228474.01330258558
2380.0,239182.56227009743
2381.0,238271.49729814008
2382.0,212453.49897710048
2383.0,223791.86677841563
2384.0,215351.68555352418
2385.0,210784.71437067073
2386.0,265142.8960481691
2387.0,203180.94962382596
2388.0,297589.9755024165
2389.0,268701.62407391146
2390.0,264175.8698218637
2391.0,266703.5059981379
2392.0,163028.01763365977
2393.0,148866.66365438374
2394.0,165844.18348028604
2395.0,190106.76007969817
2396.0,197929.17250225274
2397.0,103701.53457157547
2398.0,109138.07678050734
2399.0,143424.46948585892
2400.0,278039.33598088333
2401.0,143875.42608006904
2402.0,186157.68019367615
2403.0,216285.81668212172
2404.0,192957.77425462473
2405.0,215985.20929932967
2406.0,208910.17873739358
2407.0,223156.08291625837
2408.0,164790.6127808448
2409.0,155937.15437194193
2410.0,201925.9071798846
2411.0,290353.4332138179
2412.0,295654.0724612903
2413.0,248244.12882524636
2414.0,316452.0805839137
2415.0,364033.9776827786
2416.0,144846.8603106928
2417.0,221682.67777105374
2418.0,142726.91712515522
2419.0,173592.02491028095
2420.0,198363.896751313
2421.0,194930.62117186096
2422.0,243371.3898368543
2423.0,142822.89790716162
2424.0,127586.44829603005
2425.0,122744.84703225223
2426.0,92717.23300499097
2427.0,118079.53494703677
2428.0,151219.80671561323
2429.0,144291.81645023637
2430.0,125110.04586078972
2431.0,174628.33582855016
2432.0,129935.13719941676
2433.0,205682.5497511127
2434.0,138781.48199443845
2435.0,218101.00359760085
2436.0,120975.88763875328
2437.0,61992.75246774941
2438.0,53314.34725619317
2439.0,127039.6393682845
2440.0,131856.131736184
2441.0,135755.31187740574
2442.0,144493.88499920722
2443.0,159877.9715848919
2444.0,139667.99208632112
2445.0,125134.96770107141
2446.0,117340.83126239711
2447.0,109076.73017995339
2448.0,190254.72953129234
2449.0,111080.12187651545
2450.0,158791.80700165033
2451.0,113317.02943569375
2452.0,151145.35032938933
2453.0,126735.70489547076
2454.0,130976.5629074201
2455.0,132886.2141279583
2456.0,118747.72254886525
2457.0,106415.9958935678
2458.0,115838.23682266288
2459.0,165053.76599789644
2460.0,118275.24322447553
2461.0,117437.09682690259
2462.0,140336.37778340327
2463.0,236084.74552639853
2464.0,139057.87916087685
2465.0,139585.72454934008
2466.0,187701.81118922075
2467.0,94949.09483182617
2468.0,129284.02043483546
2469.0,94019.7735221656
2470.0,144786.22981953528
2471.0,151200.7604772481
2472.0,138997.02497956902
2473.0,173353.30976357218
2474.0,115132.36332717957
2475.0,100374.24773858022
2476.0,98773.33446371974
2477.0,101035.91416648822
2478.0,116550.20307829417
2479.0,118918.58927685535
2480.0,100919.35635019839
2481.0,130963.51123052929
2482.0,129497.96635075659
2483.0,72322.01412552875
2484.0,136416.58420406142
2485.0,196546.10379172303
2486.0,129537.91454497213
2487.0,100300.42214216571
2488.0,153958.41975770658
2489.0,109487.90578466654
2490.0,209708.05452602915
2491.0,82439.24720972637
2492.0,114210.88074746076
2493.0,142445.0635214029
2494.0,163153.971236818
2495.0,146918.66984865768
2496.0,126241.87886686716
2497.0,115584.85490821069
2498.0,138261.22769898595
2499.0,109962.85617219843
2500.0,134828.47095984686
2501.0,123107.64900528919
2502.0,194085.57365605514
2503.0,134182.47237898316
2504.0,98545.69939383212
2505.0,126139.47250289889
2506.0,92996.54309230903
2507.0,96984.18510868959
2508.0,212620.22183633875
2509.0,230528.64129028236
2510.0,191090.32287457446
2511.0,108886.83503031591
2512.0,78373.78799933009
2513.0,223396.50055638934
2514.0,109514.53354032617
2515.0,122069.43766972609
2516.0,160544.1862708535
2517.0,93615.19165579928
2518.0,145848.40923801856
2519.0,128185.33025440527
2520.0,124820.69061286468
2521.0,92998.82579453988
2522.0,127444.84052195214
2523.0,110488.45587137248
2524.0,164272.3405794017
2525.0,208165.67827087827
2526.0,163179.60532666277
2527.0,151476.58174771303
2528.0,142518.92992368434
2529.0,85200.62029752601
2530.0,198640.1173710674
2531.0,140399.4474741998
2532.0,142605.22341892263
2533.0,83059.38790641585
2534.0,225133.5124016232
2535.0,159483.44232547516
2536.0,112717.00575261656
2537.0,85540.0964033939
